ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,URBANICITY,CLM_COUNT,EXPOSURE
521036720,0,31-Dec-51,47,0,0,0,No,,No,M,Bachelors,Student,25,Commercial,12030,1,Minivan,yes,No,0,0,14,Highly Urban/ Urban,0,1
391162020,0,15-Apr-71,28,2,10,23000,No,98000,Yes,F,Below High School,Clerical,50,Private,6640,4,SUV,no,Yes,6,4026,1,Highly Urban/ Urban,2,0.099
803824722,2,15-Nov-55,44,2,13,156000,Yes,398000,No,F,Masters,Lawyer,84,Private,33800,4,Minivan,no,No,1,0,12,Highly Rural/ Rural,0,0.561
386659377,0,2-Nov-69,30,2,11,135000,Yes,304000,No,F,Bachelors,Blue Collar,28,Commercial,23560,6,Pickup,no,No,3,0,9,Highly Urban/ Urban,0,1
40478781,1,25-Nov-61,37,1,7,18000,No,133000,Yes,F,Below High School,Clerical,51,Private,9370,6,SUV,no,No,0,0,1,Highly Urban/ Urban,0,0.429
664012623,0,20-Mar-42,57,0,12,68000,No,223000,Yes,M,Bachelors,Blue Collar,15,Commercial,18700,8,Van,no,No,1,0,11,Highly Urban/ Urban,0,1
108286925,0,10-May-50,49,0,12,5000,No,116000,Yes,F,Bachelors,Home Maker,33,Private,6850,6,SUV,no,No,0,0,5,Highly Urban/ Urban,0,1
292763066,0,7-Sep-46,53,0,13,70000,No,227000,Yes,M,Doctors,Manager,22,Private,13850,4,Minivan,yes,No,3,0,15,Highly Urban/ Urban,0,1
93454550,0,6-Jan-64,35,1,0,0,No,,Yes,F,High School,Student,53,Private,11630,1,SUV,no,No,6,4027,1,Highly Urban/ Urban,3,0.873
966115349,0,2-Jul-54,45,2,15,39000,Yes,,No,F,High School,Professional,25,Private,17300,14,Sports Car,no,No,3,0,1,Highly Urban/ Urban,0,1
311621084,0,23-Sep-59,40,3,17,96000,No,282000,Yes,F,Bachelors,Manager,34,Private,17170,10,Minivan,no,No,2,0,8,Highly Urban/ Urban,0,1
303127881,1,17-Nov-58,41,4,16,39000,No,155000,Yes,M,High School,Blue Collar,57,Commercial,27910,10,Panel Truck,yes,No,0,0,1,Highly Urban/ Urban,0,1
76098830,0,1-Mar-49,50,0,11,177000,No,,Yes,M,Doctors,Unknown,20,Commercial,35190,1,Panel Truck,yes,No,0,0,15,Highly Rural/ Rural,0,1
191509516,0,14-Nov-54,45,0,12,21000,No,130000,Yes,F,High School,Clerical,48,Commercial,17920,9,SUV,no,No,1,0,1,Highly Rural/ Rural,0,1
695212192,0,5-Jun-42,57,0,12,55000,No,233000,Yes,M,Masters,Lawyer,29,Private,12710,6,Minivan,yes,No,2,0,14,Highly Urban/ Urban,0,1
321984667,0,12-Jun-47,52,0,14,28000,No,167000,Yes,M,Masters,Lawyer,49,Private,9460,7,Minivan,yes,No,0,0,10,Highly Urban/ Urban,0,1
807596757,0,8-Jan-59,40,1,9,44000,Yes,,No,M,High School,Blue Collar,46,Commercial,22590,6,Panel Truck,no,No,2,0,1,Highly Urban/ Urban,0,1
969843061,0,23-Mar-45,54,0,12,156000,No,419000,Yes,M,Masters,Unknown,5,Commercial,26200,6,Panel Truck,yes,No,0,0,11,Highly Urban/ Urban,0,1
932313066,0,30-Jan-54,45,0,9,38000,No,158000,Yes,M,High School,Blue Collar,39,Commercial,9830,9,Pickup,no,No,0,0,8,Highly Urban/ Urban,0,1
134483089,0,7-May-67,32,1,10,38000,Yes,,No,F,Bachelors,Clerical,12,Private,8550,1,SUV,no,No,0,0,1,Highly Urban/ Urban,0,1
108660852,0,13-Sep-57,42,2,14,47000,No,177000,Yes,F,Masters,Manager,30,Private,22040,11,Minivan,no,No,0,0,14,Highly Urban/ Urban,0,1
914531962,0,12-Jan-66,33,3,0,0,Yes,,No,F,Below High School,Home Maker,34,Private,7810,1,Sports Car,no,Yes,5,3440,6,Highly Urban/ Urban,6,1
133788563,0,3-Sep-46,53,0,13,,No,281000,Yes,M,Doctors,Unknown,38,Commercial,24280,6,Panel Truck,yes,No,0,0,10,Highly Urban/ Urban,0,1
380586703,0,4-Jul-50,49,0,12,170000,No,,No,M,Doctors,Manager,23,Commercial,32530,1,Panel Truck,yes,No,0,0,10,Highly Urban/ Urban,0,1
916882613,0,14-Jun-58,41,0,13,49000,No,205000,Yes,M,Bachelors,Professional,57,Private,21910,3,Minivan,yes,No,0,0,8,Highly Rural/ Rural,0,0.414
324180718,0,31-Aug-47,52,0,5,55000,No,,No,F,Bachelors,Manager,30,Private,17930,1,Sports Car,no,No,0,0,10,Highly Urban/ Urban,0,1
677361872,0,23-May-54,45,1,6,154000,Yes,436000,No,F,Masters,Manager,11,Private,31110,1,SUV,no,No,0,0,13,Highly Urban/ Urban,0,1
474660100,1,14-Nov-59,40,3,0,,Yes,,No,F,Bachelors,Student,31,Commercial,11840,10,Sports Car,no,Yes,0,0,9,Highly Urban/ Urban,0,1
673769477,0,14-Feb-51,48,0,6,94000,No,290000,Yes,M,High School,Blue Collar,9,Commercial,38210,6,Minivan,yes,No,2,0,1,Highly Urban/ Urban,0,1
300309325,2,8-May-59,40,2,5,17000,No,159000,Yes,M,High School,Clerical,34,Private,7160,3,Pickup,yes,No,2,6111,1,Highly Urban/ Urban,3,0.111
449470891,0,3-Mar-60,39,0,0,0,No,83000,Yes,F,Doctors,Home Maker,47,Private,15290,10,Sports Car,no,No,5,0,12,Highly Urban/ Urban,0,1
426213310,0,24-Aug-46,53,0,6,59000,No,206000,Yes,M,Doctors,Manager,24,Private,14870,3,Minivan,no,Yes,0,0,13,Highly Urban/ Urban,0,0.369
732669578,0,17-Oct-45,54,0,12,103000,No,303000,Yes,M,Masters,Lawyer,45,Private,26420,1,Minivan,no,No,4,0,10,Highly Urban/ Urban,0,1
664787627,0,25-Feb-57,42,0,13,78000,No,239000,Yes,F,Bachelors,Manager,27,Private,13470,6,Minivan,no,No,0,0,11,Highly Urban/ Urban,0,1
912708702,0,14-Jan-54,45,0,10,67000,No,213000,Yes,M,Bachelors,Professional,50,Commercial,32270,7,Panel Truck,no,Yes,0,1335,,Highly Urban/ Urban,1,1
897459797,0,5-Jul-49,50,0,14,124000,No,327000,Yes,F,Masters,Manager,25,Private,19880,10,SUV,no,No,0,0,,Highly Urban/ Urban,0,1
19803940,0,27-Aug-61,38,0,9,52000,No,223000,Yes,M,High School,Professional,46,Private,11330,11,Pickup,no,No,1,0,1,Highly Rural/ Rural,0,1
846650640,0,26-Jun-70,29,1,9,0,Yes,97000,No,F,Bachelors,Home Maker,32,Private,16060,10,SUV,no,No,0,27254,13,Highly Urban/ Urban,3,0.645
971183458,0,8-Oct-57,42,1,7,139000,Yes,,No,F,Doctors,Manager,29,Private,3470,10,SUV,no,No,5,0,14,Highly Urban/ Urban,0,1
154474118,0,28-Dec-52,46,0,10,131000,No,,No,M,Doctors,Lawyer,22,Private,19230,7,Minivan,no,No,0,0,20,Highly Urban/ Urban,0,1
22977160,0,23-Oct-53,46,0,11,45000,No,237000,Yes,M,High School,Blue Collar,24,Commercial,22790,4,Panel Truck,no,No,0,0,1,Highly Urban/ Urban,0,1
422058524,0,11-Dec-69,29,1,3,17000,Yes,117000,No,M,High School,Clerical,20,Private,6970,4,Pickup,yes,Yes,4,0,1,Highly Urban/ Urban,0,1
615977634,0,8-Sep-52,47,0,14,62000,No,,No,M,Below High School,Blue Collar,24,Private,12400,1,Minivan,no,No,5,0,1,Highly Urban/ Urban,0,1
791714037,0,25-Jun-50,49,0,0,0,No,,No,F,Bachelors,Home Maker,23,Private,6400,6,Sports Car,no,No,1,0,8,Highly Rural/ Rural,0,1
129139807,0,2-May-64,35,0,9,67000,No,183000,Yes,F,Masters,Unknown,24,Commercial,15860,17,Pickup,no,No,1,0,10,Highly Urban/ Urban,0,0.093
981711560,0,1-Aug-49,50,0,14,40000,No,193000,Yes,M,High School,Blue Collar,19,Commercial,5540,7,Pickup,no,No,0,0,1,Highly Urban/ Urban,0,1
616823528,1,24-Dec-54,44,2,2,68000,Yes,221000,No,F,Masters,Manager,32,Private,25040,6,Sports Car,no,Yes,6,0,18,Highly Urban/ Urban,0,0.135
233495103,0,3-May-59,40,0,12,115000,No,326000,Yes,F,Doctors,Doctor,16,Private,11970,1,SUV,no,No,2,0,7,Highly Urban/ Urban,0,0.813
12215659,0,22-Mar-63,36,0,7,39000,No,143000,Yes,F,High School,Home Maker,47,Private,9040,10,Sports Car,no,No,4,0,5,Highly Urban/ Urban,0,1
682070202,0,3-Jul-49,50,0,,51000,No,203000,Yes,M,Bachelors,Manager,28,Private,11570,7,Pickup,no,No,1,0,9,Highly Urban/ Urban,0,1
463973936,2,4-Oct-57,42,2,17,52000,No,170000,Yes,F,High School,Clerical,35,Private,10860,3,SUV,no,No,5,16012,1,Highly Urban/ Urban,2,1
102411690,0,15-Sep-47,52,0,13,77000,No,188000,Yes,M,Masters,Unknown,51,Commercial,6700,10,Pickup,yes,No,6,1070,16,Highly Urban/ Urban,2,0.006
833440071,0,19-Apr-56,43,0,0,0,No,98000,No,M,High School,Student,22,Commercial,8030,7,Pickup,yes,No,0,0,1,Highly Urban/ Urban,0,1
553406557,0,14-Jun-58,41,0,10,19000,No,,No,F,Below High School,Clerical,27,Private,9400,13,SUV,no,No,2,4277,5,Highly Urban/ Urban,4,0.411
707516093,0,15-Jun-58,41,1,14,2000,Yes,,No,F,Below High School,Student,13,Private,5830,11,Sports Car,no,No,0,0,6,Highly Urban/ Urban,0,1
252101012,0,15-Feb-50,49,0,11,52000,No,,No,M,Masters,Lawyer,40,Private,19830,4,Van,yes,No,3,6431,18,Highly Urban/ Urban,5,0.534
658408108,0,24-Mar-45,54,0,9,72000,No,,No,F,Bachelors,Manager,50,Private,23870,7,SUV,no,No,0,0,13,Highly Urban/ Urban,0,1
729461059,0,11-Jul-53,46,0,12,54000,No,193000,Yes,F,High School,Blue Collar,75,Commercial,11530,1,Sports Car,no,No,2,0,1,Highly Rural/ Rural,0,0.063
393144283,0,18-May-68,31,1,12,66000,No,288000,Yes,M,Masters,Unknown,32,Commercial,17760,6,Van,yes,Yes,0,7035,18,Highly Urban/ Urban,4,1
35513355,0,23-Apr-57,42,0,0,0,No,,Yes,M,Bachelors,Student,13,Commercial,5700,10,Pickup,no,No,5,5110,1,Highly Urban/ Urban,1,1
482259429,0,15-Jul-36,63,0,0,0,No,111000,Yes,F,Doctors,Home Maker,33,Private,10440,3,Sports Car,no,No,0,0,15,Highly Urban/ Urban,0,1
312709390,0,23-Jul-68,31,1,5,12000,No,111000,Yes,F,Doctors,Manager,17,Private,11530,1,SUV,no,No,2,0,,Highly Urban/ Urban,0,1
772841920,0,31-May-45,54,0,14,82000,No,,No,M,Masters,Lawyer,50,Private,10650,1,Pickup,no,Yes,0,5485,15,Highly Urban/ Urban,2,1
821161543,0,10-Feb-49,50,0,12,126000,No,,No,M,Masters,Lawyer,43,Private,14120,6,Minivan,yes,No,0,0,1,Highly Urban/ Urban,0,1
220218421,0,26-Nov-55,43,2,0,0,No,117000,Yes,F,Below High School,Home Maker,44,Private,5800,6,Sports Car,no,No,3,1438,6,Highly Urban/ Urban,3,1
164038394,1,19-Jul-57,42,1,10,64000,No,295000,Yes,M,High School,Blue Collar,30,Commercial,18750,1,Van,yes,No,4,0,1,Highly Urban/ Urban,0,1
523359906,0,19-Aug-66,33,1,14,47000,No,142000,Yes,M,High School,Clerical,38,Commercial,9480,9,Pickup,yes,No,5,9623,1,Highly Urban/ Urban,2,0.297
957331189,0,11-Mar-43,56,0,14,39000,No,184000,Yes,F,Masters,Lawyer,49,Private,5390,6,Sports Car,no,No,1,2505,16,Highly Urban/ Urban,3,0.912
246148879,0,6-Sep-46,53,0,12,91000,No,,No,M,Bachelors,Blue Collar,37,Commercial,18240,4,Van,yes,No,0,0,12,Highly Urban/ Urban,0,1
605097577,0,22-Jun-56,43,2,11,125000,Yes,,No,M,High School,Blue Collar,15,Commercial,31140,7,Panel Truck,no,No,0,0,7,Highly Urban/ Urban,0,1
149193954,0,22-Aug-59,40,0,,89000,No,,No,F,Bachelors,Blue Collar,49,Commercial,14920,10,SUV,no,No,0,0,7,Highly Rural/ Rural,0,1
123753668,0,20-Jun-57,42,2,,83000,No,266000,Yes,M,High School,Blue Collar,63,Private,14560,6,Minivan,yes,No,0,0,5,Highly Rural/ Rural,0,1
955389968,1,22-May-56,43,1,13,66000,No,190000,Yes,F,Masters,Professional,29,Private,14850,1,SUV,no,Yes,4,4415,17,Highly Urban/ Urban,4,0.555
173536416,1,27-Jul-63,36,2,0,0,No,,Yes,M,Below High School,Student,26,Private,12370,10,Minivan,no,No,1,6673,1,Highly Urban/ Urban,1,1
560240002,0,23-Dec-65,33,1,9,10000,No,,Yes,F,High School,Student,25,Private,10270,7,SUV,no,No,5,0,9,Highly Urban/ Urban,0,1
431253954,0,7-Dec-45,53,0,12,79000,No,260000,Yes,F,High School,Manager,25,Private,16610,7,SUV,no,No,0,0,7,Highly Urban/ Urban,0,1
279101918,0,31-Dec-55,43,0,12,13000,No,140000,Yes,M,Below High School,Clerical,45,Commercial,9470,4,Pickup,no,No,3,6761,6,Highly Urban/ Urban,4,0.684
105992679,0,8-Jul-45,54,0,7,221000,No,512000,Yes,M,Masters,Lawyer,17,Private,35760,4,Minivan,no,No,0,0,17,Highly Urban/ Urban,0,1
171256104,0,2-Apr-58,41,2,16,74000,No,278000,Yes,F,Masters,Lawyer,5,Private,13250,4,Sports Car,no,No,0,0,17,Highly Urban/ Urban,0,0.144
386884607,0,19-Jan-66,33,1,11,13000,Yes,130000,No,F,Below High School,Clerical,5,Private,4900,7,SUV,no,No,0,0,6,Highly Rural/ Rural,0,0.009
733718803,0,10-Oct-61,38,2,11,43000,Yes,,No,M,High School,Blue Collar,49,Commercial,9600,6,Pickup,yes,No,0,4368,4,Highly Urban/ Urban,4,1
324371208,0,2-Dec-39,59,0,11,124000,No,347000,Yes,M,Masters,Unknown,35,Commercial,31540,1,Panel Truck,no,No,1,0,,Highly Urban/ Urban,0,1
85460076,0,25-Sep-51,48,0,10,81000,No,276000,Yes,F,High School,Blue Collar,47,Commercial,17640,18,Pickup,no,No,0,0,1,Highly Rural/ Rural,0,1
308292467,0,2-Jul-58,41,0,10,104000,No,291000,Yes,M,High School,Blue Collar,67,Commercial,15990,1,Minivan,yes,No,1,0,12,Highly Rural/ Rural,0,1
726519526,0,23-Feb-62,37,3,11,17000,Yes,,No,F,Below High School,Clerical,52,Private,6630,1,SUV,no,No,6,0,1,Highly Urban/ Urban,0,1
802967671,0,25-Jul-46,53,0,0,0,No,117000,No,F,Bachelors,Home Maker,25,Private,12380,1,Minivan,no,No,0,3084,12,Highly Urban/ Urban,2,1
703125844,0,4-Mar-55,44,0,11,19000,No,,No,M,Doctors,Lawyer,24,Private,21160,3,Van,no,No,1,0,12,Highly Urban/ Urban,0,1
62181943,0,6-Feb-55,44,0,9,125000,No,,No,F,Masters,Lawyer,39,Private,23030,10,SUV,no,No,0,0,16,Highly Urban/ Urban,0,1
997877278,0,7-May-29,70,0,16,62000,No,215000,Yes,F,High School,Professional,5,Private,24710,6,Sports Car,no,No,5,0,1,Highly Urban/ Urban,0,0.426
713692930,0,18-Aug-63,36,2,13,20000,Yes,,No,M,High School,Clerical,17,Private,10790,6,Pickup,yes,No,9,0,1,Highly Urban/ Urban,0,0.9
120935025,0,8-Feb-47,52,0,13,3000,No,64000,No,F,Below High School,Home Maker,35,Private,8930,10,Sports Car,no,No,0,0,1,Highly Urban/ Urban,0,0.117
25537181,0,13-Nov-61,38,0,12,32000,No,144000,Yes,M,Below High School,Blue Collar,25,Commercial,13170,6,Minivan,yes,No,0,0,6,Highly Urban/ Urban,0,1
422139546,0,14-May-53,46,0,,,No,70000,Yes,M,Doctors,Lawyer,30,Private,6300,10,Minivan,yes,No,0,0,14,Highly Urban/ Urban,0,1
794644381,0,8-Apr-62,37,3,0,0,No,,Yes,F,High School,Home Maker,17,Private,7510,5,SUV,no,No,0,0,7,Highly Urban/ Urban,0,1
925607630,0,20-Dec-55,43,1,0,0,No,,Yes,M,High School,Student,27,Commercial,7770,1,Pickup,no,No,6,1043,5,Highly Rural/ Rural,3,0.09
198356289,0,5-Aug-57,42,3,14,85000,No,248000,Yes,F,High School,Blue Collar,5,Commercial,25860,6,Minivan,no,No,0,0,1,Highly Urban/ Urban,0,0.543
78895395,0,11-Apr-59,40,1,14,3000,No,,Yes,M,Below High School,Student,72,Private,17710,4,Minivan,no,No,5,5900,8,Highly Urban/ Urban,4,0.798
725248673,0,11-Nov-38,61,0,16,42000,No,211000,Yes,F,High School,Clerical,26,Commercial,19030,1,Sports Car,no,No,6,3343,7,Highly Urban/ Urban,5,1
79468033,0,11-Jul-40,59,0,12,50000,No,,No,M,Bachelors,Clerical,33,Private,12420,4,Minivan,yes,No,0,0,5,Highly Rural/ Rural,0,0.945
159862019,0,11-Nov-68,31,1,8,90000,No,285000,Yes,F,Masters,Unknown,42,Private,16910,1,SUV,no,No,0,0,12,Highly Urban/ Urban,0,0.084
589886635,0,29-Jul-75,24,0,10,20000,No,115000,Yes,F,High School,Blue Collar,5,Commercial,17850,11,Sports Car,yes,Yes,9,5017,1,Highly Urban/ Urban,1,1
209684356,0,5-Oct-61,38,0,14,20000,No,143000,Yes,M,High School,Clerical,8,Private,16580,4,Van,no,No,1,0,1,Highly Rural/ Rural,0,1
420371060,0,19-Oct-38,61,0,9,28000,No,172000,Yes,M,High School,Blue Collar,43,Commercial,14350,7,SUV,no,No,2,1793,11,Highly Urban/ Urban,2,0.549
591312483,0,29-Mar-67,32,3,12,78000,No,223000,Yes,M,Bachelors,Blue Collar,29,Private,12180,6,Pickup,yes,No,1,0,11,Highly Urban/ Urban,0,1
175173493,0,2-Dec-40,58,0,14,56000,No,249000,Yes,F,Bachelors,Professional,31,Private,16140,9,Minivan,no,No,0,0,,Highly Urban/ Urban,0,1
85768488,2,20-Jun-61,38,2,11,31000,Yes,,No,M,High School,Clerical,27,Commercial,8390,1,Pickup,no,No,2,0,6,Highly Urban/ Urban,0,1
369477765,1,28-Dec-58,40,2,0,0,Yes,,No,F,Below High School,Home Maker,26,Private,21340,1,Minivan,no,No,1,9470,1,Highly Urban/ Urban,6,1
544560620,0,2-Sep-46,53,0,14,107000,No,319000,Yes,F,High School,Blue Collar,20,Commercial,26400,6,SUV,no,No,2,0,1,Highly Urban/ Urban,0,1
93123152,0,10-Nov-54,45,0,10,76000,No,263000,Yes,M,High School,Blue Collar,5,Commercial,13610,4,Minivan,no,No,3,0,1,Highly Urban/ Urban,0,1
63786317,0,16-Sep-51,48,0,15,132000,No,346000,Yes,M,Masters,Unknown,58,Commercial,20590,7,Van,yes,No,3,0,13,Highly Urban/ Urban,0,1
832635567,2,23-Aug-60,39,2,7,59000,No,186000,Yes,F,Masters,Lawyer,32,Private,18960,13,Minivan,no,No,2,0,15,Highly Urban/ Urban,0,1
750533249,0,10-May-67,32,1,12,,No,134000,Yes,F,High School,Clerical,21,Private,6760,1,SUV,no,No,6,0,1,Highly Urban/ Urban,0,1
29706144,0,9-Nov-71,28,3,11,57000,Yes,144000,No,F,Bachelors,Blue Collar,37,Commercial,15640,1,SUV,no,No,0,5802,8,Highly Urban/ Urban,4,0.339
848764796,0,31-Jul-54,45,0,11,55000,No,,No,M,Masters,Lawyer,50,Private,15700,1,Minivan,no,No,3,0,17,Highly Rural/ Rural,0,1
787625629,0,4-Sep-48,51,1,11,66000,No,205000,Yes,M,Bachelors,Professional,58,Commercial,29990,1,Panel Truck,yes,No,2,0,1,Highly Urban/ Urban,0,1
644129356,0,9-Feb-32,67,0,13,45000,No,190000,Yes,M,Bachelors,Professional,33,Private,17760,4,SUV,yes,Yes,0,2464,13,Highly Urban/ Urban,1,1
110040093,0,13-Oct-63,36,0,9,15000,No,104000,Yes,M,Below High School,Clerical,11,Private,17960,12,Minivan,yes,No,1,0,6,Highly Urban/ Urban,0,1
707481422,0,26-Aug-39,60,0,13,8000,No,113000,Yes,M,High School,Student,14,Commercial,8330,1,Minivan,no,No,2,6057,1,Highly Urban/ Urban,2,0.021
179487091,0,14-Jun-49,50,0,6,32000,No,,No,M,Bachelors,Manager,35,Commercial,33150,3,Panel Truck,no,No,0,0,8,Highly Urban/ Urban,0,1
428743100,0,28-May-65,34,1,11,115000,No,296000,Yes,F,Doctors,Doctor,19,Private,19940,1,Pickup,no,No,0,0,19,Highly Urban/ Urban,0,1
181012623,0,13-Feb-63,36,0,12,62000,No,197000,Yes,M,Bachelors,Clerical,62,Private,16850,1,Minivan,yes,No,0,0,10,Highly Rural/ Rural,0,1
793412772,0,12-Oct-77,22,0,0,0,No,,No,F,High School,Home Maker,63,Private,13520,4,SUV,no,Yes,2,5637,1,Highly Urban/ Urban,3,1
588766853,0,9-Mar-66,33,3,14,7000,No,,Yes,M,Below High School,Clerical,9,Commercial,26940,10,Panel Truck,yes,No,2,0,1,Highly Urban/ Urban,0,1
822927578,0,5-Apr-64,35,0,10,52000,No,,No,M,High School,Professional,35,Private,10200,6,Pickup,yes,Yes,5,0,8,Highly Urban/ Urban,0,1
860632840,2,20-Apr-60,39,3,12,40000,No,184000,Yes,F,High School,Blue Collar,42,Commercial,9360,13,Sports Car,no,No,3,1482,10,Highly Urban/ Urban,3,1
8572067,0,13-Aug-62,37,0,16,32000,No,166000,Yes,F,High School,Blue Collar,41,Commercial,12740,1,SUV,no,No,0,0,1,Highly Rural/ Rural,0,1
552573155,0,19-Mar-49,50,0,11,58000,No,230000,Yes,F,Bachelors,Professional,36,Private,14510,10,Sports Car,no,No,0,0,11,Highly Urban/ Urban,0,1
289235850,0,22-Jun-42,57,0,0,0,No,125000,Yes,F,Doctors,Home Maker,5,Commercial,23490,11,Pickup,no,No,2,0,8,Highly Urban/ Urban,0,1
836216326,0,2-Feb-51,48,0,12,50000,No,219000,Yes,F,Bachelors,Professional,24,Private,16310,11,SUV,no,No,0,0,1,Highly Urban/ Urban,0,0.165
89157630,0,20-Apr-47,52,0,10,84000,No,,No,M,Masters,Unknown,43,Commercial,23650,6,Panel Truck,yes,No,5,11770,9,Highly Urban/ Urban,4,1
305828804,0,16-Nov-59,40,3,13,44000,No,178000,Yes,F,High School,Clerical,47,Private,12460,1,SUV,no,No,1,3254,6,Highly Rural/ Rural,2,0.987
828461789,0,11-Jun-58,41,0,10,90000,No,259000,Yes,M,Bachelors,Blue Collar,39,Commercial,14600,1,Minivan,no,No,0,0,11,Highly Rural/ Rural,0,1
503472799,0,26-Nov-62,36,0,12,45000,No,120000,Yes,M,High School,Blue Collar,36,Commercial,14780,4,Minivan,no,No,0,0,1,Highly Rural/ Rural,0,1
918080488,0,27-Dec-59,39,0,12,71000,No,259000,Yes,F,Bachelors,Blue Collar,34,Commercial,29690,1,Pickup,no,No,0,0,12,Highly Rural/ Rural,0,1
309208296,0,5-Mar-64,35,1,0,0,No,100000,Yes,F,High School,Home Maker,44,Private,16870,4,SUV,no,No,2,0,1,Highly Urban/ Urban,0,1
142342235,0,17-Feb-54,45,3,11,207000,Yes,488000,No,F,Doctors,Lawyer,42,Private,27520,4,Pickup,no,No,0,0,5,Highly Urban/ Urban,0,1
977030584,0,28-Sep-49,50,0,12,37000,No,154000,No,M,Bachelors,Manager,25,Private,22210,4,Minivan,no,No,0,0,8,Highly Urban/ Urban,0,1
681097688,0,19-Apr-74,25,1,11,64000,No,197000,Yes,M,Doctors,Unknown,42,Private,15740,1,Minivan,yes,Yes,0,0,20,Highly Urban/ Urban,0,1
153093512,0,7-Jun-34,65,0,12,,No,187000,Yes,M,Bachelors,Blue Collar,50,Commercial,18870,4,Minivan,yes,No,4,0,10,Highly Urban/ Urban,0,1
101209161,0,25-Jan-61,38,0,12,74000,No,,No,F,Bachelors,Blue Collar,43,Commercial,13950,4,SUV,no,No,1,0,13,Highly Rural/ Rural,0,1
671380948,0,25-Apr-63,36,0,8,68000,No,218000,Yes,F,Doctors,Doctor,31,Private,8330,7,SUV,no,No,0,0,10,Highly Urban/ Urban,0,1
732763986,0,25-Jan-57,42,2,14,66000,No,192000,Yes,F,Bachelors,Professional,64,Private,5700,4,Sports Car,no,No,1,0,9,Highly Urban/ Urban,0,1
444988989,0,2-Apr-56,43,0,11,191000,No,530000,Yes,M,Masters,Manager,46,Commercial,20600,3,Van,no,No,2,0,18,Highly Urban/ Urban,0,1
647127299,0,14-Jan-53,46,0,14,65000,No,221000,Yes,M,Bachelors,Professional,26,Private,12580,6,Minivan,no,No,2,0,11,Highly Urban/ Urban,0,1
779798830,1,28-Oct-63,36,2,14,21000,No,122000,Yes,M,High School,Clerical,23,Commercial,8390,6,Pickup,no,No,0,6086,1,Highly Urban/ Urban,6,0.921
878534648,0,25-Aug-65,34,1,15,109000,No,307000,Yes,M,Masters,Lawyer,26,Private,17840,1,Van,yes,No,0,0,1,Highly Urban/ Urban,0,1
339412793,0,4-Aug-66,33,2,13,19000,No,,Yes,F,High School,Clerical,21,Private,12350,10,SUV,no,No,4,0,1,Highly Urban/ Urban,0,1
923786982,0,18-Feb-60,39,0,9,35000,No,166000,Yes,F,High School,Clerical,30,Private,1500,1,Sports Car,no,No,0,0,9,Highly Rural/ Rural,0,1
360311881,0,23-Sep-51,48,0,8,104000,No,348000,Yes,F,Doctors,Professional,24,Private,27950,6,Minivan,no,No,3,0,13,Highly Urban/ Urban,0,1
209514173,0,5-Jun-58,41,0,11,99000,No,284000,No,M,Bachelors,Professional,32,Commercial,11400,7,Pickup,yes,No,0,0,13,Highly Urban/ Urban,0,1
50132557,0,30-Jan-48,51,0,12,103000,No,,No,M,Masters,Lawyer,37,Private,16900,5,Van,no,Yes,1,0,13,Highly Urban/ Urban,0,1
272221383,0,8-Jun-61,38,0,7,99000,No,304000,Yes,M,Bachelors,Professional,27,Private,17240,3,Minivan,yes,Yes,0,0,16,Highly Urban/ Urban,0,1
648810994,0,25-Dec-47,51,0,13,54000,No,223000,Yes,M,Bachelors,Manager,26,Private,11720,4,Pickup,yes,Yes,3,0,13,Highly Urban/ Urban,0,1
38462148,0,26-Oct-57,42,0,13,58000,No,214000,Yes,M,High School,Blue Collar,54,Commercial,18610,1,Minivan,no,Yes,0,4197,1,Highly Urban/ Urban,2,0.987
210661527,0,3-Dec-51,47,0,6,101000,No,,No,F,Doctors,Doctor,38,Private,16320,8,SUV,no,No,4,0,11,Highly Urban/ Urban,0,1
595633641,0,25-Nov-56,42,2,0,0,No,,Yes,F,Below High School,Student,32,Private,5700,6,SUV,no,No,0,0,1,Highly Rural/ Rural,0,1
35012164,0,24-Jul-38,61,0,14,66000,No,199000,Yes,M,Masters,Lawyer,57,Private,28170,4,Sports Car,yes,Yes,4,5372,18,Highly Urban/ Urban,5,1
284029427,0,21-Feb-51,48,0,10,58000,No,273000,Yes,M,Masters,Unknown,19,Commercial,6640,4,Pickup,yes,No,2,0,15,Highly Urban/ Urban,0,1
23140583,0,17-Dec-61,37,0,7,28000,No,95000,No,M,High School,Manager,28,Private,8280,13,Pickup,yes,No,0,0,1,Highly Urban/ Urban,0,0.534
221504901,0,14-Feb-51,48,0,11,54000,No,221000,Yes,F,High School,Clerical,29,Private,11690,1,Sports Car,no,Yes,7,5132,1,Highly Urban/ Urban,5,1
86145863,0,29-Mar-55,44,2,14,82000,No,215000,Yes,F,Bachelors,Blue Collar,26,Commercial,8980,1,SUV,no,No,0,664,12,Highly Urban/ Urban,4,0.717
357448350,0,6-Oct-61,38,0,12,63000,No,175000,No,F,Masters,Lawyer,55,Private,13790,10,SUV,no,No,5,0,18,Highly Urban/ Urban,0,1
