x,y,group
-0.52832566,0.3435451272,0
-0.324709585,-0.965891468,0
-3.414814704,-1.746047608,1
-0.542495829,2.5320378967,1
3.3614365956,1.3799457638,1
-2.387179626,-1.396770741,1
-0.603131118,0.3201159036,0
-3.124552346,-1.974731285,1
-1.804777113,-2.693037648,1
-0.460468515,3.2661091757,1
-0.264172864,-0.526762925,0
0.0005424182,-0.000408773,0
0.0004340003,-0.606634852,0
-1.324089266,-3.537169646,1
0.899089074,0.1143034963,0
0.0403116937,0.8943425252,0
0.2235058068,-0.026642662,0
-0.100153554,-0.949211185,0
1.1941048218,-3.024400466,1
2.4672533374,-2.4191816,1
-2.435857245,1.0798225099,1
-0.133267949,-0.051740137,0
-0.246485843,3.1350559475,1
0.1970446832,-1.009470351,0
0.6232045022,-0.09194066,0
-2.244400163,-2.079942649,1
0.1661420851,-0.159948152,0
0.5075384768,-0.643278993,0
-0.051954623,-0.00029673,0
-0.000018869,-0.445618517,0
-2.897688124,-1.970395063,1
-0.681393115,0.4235926697,0
0.8292797585,0.7542556722,0
-0.127436652,-0.500579061,0
0.3721289042,0.6714258712,0
3.6064258,1.1675295064,1
1.1187885881,-3.366329803,1
-2.480124857,1.8953443732,1
-0.015621375,0.0014507904,0
0.0274762606,0.2066405813,0
-0.836845043,-2.996233306,1
-0.566035893,-0.380110647,0
0.3725225591,3.3005932047,1
0.175143972,0.0927577436,0
1.0361820649,0.5487767397,0
-0.547446712,-0.470447762,0
0.8480168291,0.4294044413,0
3.1300399473,-0.064988429,1
-0.130136108,1.0220885455,0
-0.758684735,3.7764512174,1
-3.255012276,-1.898210512,1
-3.089125161,-1.307868828,1
-0.55417277,0.1091882303,0
-0.480366881,0.2308180665,0
-2.093679688,2.7350510499,1
2.7207223405,0.2440062213,1
0.0688598774,-0.275845285,0
-0.079740291,0.0977036406,0
0.8930871947,-2.587136369,1
-2.46980694,-1.401779678,1
-0.597022674,-0.09109925,0
-0.052157396,-0.178865426,0
0.2719097601,0.8470092602,0
-2.938481972,-2.467313865,1
3.0814832002,0.5869553047,1
-1.217458945,2.930282793,1
-0.021768464,0.0799331485,0
-3.404199086,-0.64268764,1
0.9165252376,3.1486914199,1
-0.295792216,-0.344933536,0
-0.09755033,0.5036673838,0
-0.170537799,0.2080260152,0
1.9010884072,2.0495462702,1
-0.305386308,0.0044284228,0
-1.404483451,2.610947072,1
0.2884200714,-3.766202206,1
2.4720513888,-1.981506076,1
-0.746613347,-0.900505198,0
1.8907949114,2.8348594652,1
-2.863089646,-1.168039543,1
-1.254670644,3.0035144432,1
-0.445863251,0.1836983178,0
0.0139118052,0.0782774045,0
2.6055036241,2.3846457886,1
-0.81289482,-0.834903105,0
-0.185611772,3.31357762,1
-0.608435952,0.3783400921,0
-3.285635826,0.0962637556,1
1.3258061709,2.8177875154,1
-2.011923955,1.5022957337,1
0.4664154079,0.5095176553,0
0.4127500527,1.0126872235,0
1.3886323558,3.3098963893,1
-1.091738052,-3.7401309,1
2.6079554619,0.0060507367,1
0.0187106847,0.1456290301,0
2.0182078485,-3.30728369,1
2.3394445742,1.8249089062,1
2.8284883204,1.9507046046,1
2.1084715062,1.520588284,1
1.2140959483,-0.018112558,0
-3.720731248,-1.037287195,1
0.8362852047,0.0245218075,0
-1.281432805,2.3809203125,1
-0.133887844,-1.028933417,0
-2.558070247,0.2755184283,1
0.3577180998,0.4152042298,0
-0.339206886,-0.855622802,0
-0.406901077,-2.552829178,1
2.2604029478,1.4914062427,1
-0.398852984,0.6688251625,0
-0.714923251,0.302788893,0
0.192125452,-2.868514322,1
0.7874923739,-0.15370352,0
-1.148162868,-0.280566032,0
1.0260020911,-2.510708076,1
0.1803052339,-3.078889278,1
-1.132800818,0.0013871407,0
2.6924013464,0.3722178827,1
0.0307034149,-0.001196814,0
0.7487630291,0.7435833427,0
-0.700145505,-0.202589101,0
-3.354897153,-0.186244507,1
3.0180855223,0.5088856612,1
-0.095655513,-0.252726274,0
0.1269732639,1.174965149,0
-3.712658815,0.2780454688,1
0.2645177569,-0.244863621,0
-0.981569107,-2.49957144,1
-0.81333974,3.6099463091,1
-2.663641467,0.8875467614,1
0.6418927978,-0.730127548,0
0.849764884,-3.715376575,1
-0.001177625,1.1682627381,0
-2.807832995,0.0379131213,1
0.5370149424,0.1275840465,0
0.3367205653,-1.166543972,0
-2.783975982,2.0187584485,1
0.9428884262,-2.82382489,1
1.3985262048,2.0372527397,1
-1.239911091,2.4970351497,1
3.2436328067,-1.484566231,1
0.0089034195,0.1381005391,0
-0.115003958,-0.068144677,0
-0.697469189,-0.367873504,0
-1.934387802,-2.873577811,1
-0.191421978,2.507912131,1
0.0655225397,0.119036203,0
-0.632864182,0.1893818023,0
-0.55437754,-3.242827226,1
0.6606252754,-0.931717658,0
2.498637332,-2.695179004,1
0.565566421,0.7550482262,0
2.3623777139,1.187791845,1
0.6402623233,0.1046295584,0
0.009734906,0.0039678063,0
2.8120532556,-0.784132407,1
2.1524455311,-2.796557312,1
1.505360987,2.3104455813,1
-2.704258601,1.7331769508,1
1.1576523132,-0.29942328,0
-3.27376401,1.9720239871,1
2.7735259686,-0.779040059,1
-0.257137645,-3.623722962,1
1.197432099,2.81328453,1
0.0666172305,-0.025928863,0
1.9722619913,-1.783266237,1
-0.098592087,0.5165513948,0
1.7183410757,-3.381831484,1
-3.12518365,-2.124704271,1
2.4198973333,-2.946644367,1
0.0062554722,0.9380948651,0
0.5519466191,0.1409244158,0
1.4324295545,3.4569026852,1
-0.016507891,-0.031877377,0
-2.872272846,-0.055651538,1
-3.419769543,1.1327433577,1
-0.333962267,0.6334106496,0
3.5090518707,0.7415358465,1
1.4938138518,2.0146361598,1
0.6044404026,0.7919390242,0
-2.157645152,3.0154497088,1
-2.701868763,-0.897247747,1
1.5919665794,3.508054142,1
0.8575524795,0.8238716057,0
0.399383677,2.4607591444,1
1.5252543427,-3.263847378,1
0.0190652575,-0.117802656,0
-0.178814095,-0.173442794,0
0.6257206921,0.585225432,0
-1.669931016,-1.823880511,1
-0.765689426,0.5448525088,0
0.0626188508,-0.374931515,0
2.488978627,-2.982902796,1
0.024602359,0.0903050039,0
-0.037013296,-0.060941912,0
-0.492556941,-0.290380379,0
0.6578586176,3.6867221276,1
-0.49324815,0.0058558747,0
0.3425227018,-0.40681304,0
-2.443046357,-0.998665864,1
1.4839272079,2.2073156707,1
-0.513364405,-0.129550014,0
-2.900713036,-0.571665485,1
0.0943479138,0.1233902653,0
0.2560323537,0.2277358253,0
0.4474347512,-0.161561563,0
0.2634778883,0.1186302129,0
-0.984374383,-2.963997336,1
1.8373883169,1.7730934125,1
-2.524613627,2.7689073068,1
-2.371099731,1.4133923739,1
0.5407005922,-0.578091587,0
0.7269807555,0.303017658,0
0.0023771669,0.0293728217,0
-2.123729086,2.6078996965,1
0.8799084372,0.4584539216,0
0.1925301808,-0.131285312,0
0.367022614,-0.331526311,0
0.1193737646,-0.194105152,0
-0.028918649,0.0073769632,0
-2.534244915,1.4968627582,1
-0.633290226,0.4652202959,0
-1.144126837,-3.594179389,1
-1.128807238,-2.408279506,1
-0.030709963,0.0221784259,0
1.6333917677,-2.750761866,1
0.9044380205,2.6456213772,1
0.1057517321,-0.579125144,0
1.4654644261,3.2303880731,1
0.4924042387,-0.30258382,0
3.285302465,-2.101078605,1
-0.368496352,-0.025543312,0
-0.915041713,0.337540755,0
0.0901160041,-0.512626132,0
-0.173642211,-0.00514073,0
2.6805174182,0.5213462929,1
2.1703857776,-1.417741052,1
0.038060996,-0.344052151,0
-0.149295818,-1.215022681,0
0.1442265465,-0.317290771,0
-2.598210291,1.8509732774,1
3.1979587232,-0.314010942,1
2.8051638978,-0.189084062,1
-0.654022097,0.579583411,0
-0.078395888,-3.320411589,1
-0.983608214,0.019734724,0
-0.680197705,0.1526062816,0
-2.818055235,-0.701108082,1
1.5037246352,2.0755112402,1
0.8616989013,-3.489500645,1
2.9361133014,-2.036288465,1
-1.215716007,-2.550401667,1
3.3154063368,-1.777916798,1
-1.183780774,2.3034002045,1
-2.461555036,1.9278840671,1
-0.352460388,3.5498017607,1
-1.485844655,-3.626163067,1
0.833836808,-0.546972631,0
-2.733030221,-1.951693777,1
0.1818576898,2.5488632702,1
3.5189751748,-1.311328637,1
0.2598713585,-3.435898045,1
-1.985138192,-2.520073387,1
0.1453623431,0.6210927867,0
-0.407943398,1.0835700415,0
-0.516827975,0.7314751064,0
-2.198590845,-3.081647369,1
-0.154078667,0.1632901585,0
-2.559141069,-0.708116464,1
0.6783681384,-2.810302755,1
2.5403829539,2.7861669693,1
0.777512958,0.4814073644,0
-0.69338807,-3.057167129,1
0.8947333584,0.2559108445,0
-0.127296025,-0.373020443,0
-0.491337322,-0.927427456,0
1.3409270505,2.1123470559,1
-0.433408174,-0.555799444,0
0.6554076857,3.2038637389,1
-1.100491061,0.5114787096,0
-0.600088442,-0.481726178,0
-1.346374909,2.5441649467,1
-0.343720428,-0.795471734,0
-2.71981878,-0.729389201,1
0.248104074,-0.208983155,0
-1.639860173,-3.214643059,1
0.0732660429,-0.849002278,0
-1.038505116,0.385607946,0
-2.843967381,-1.775265143,1
-2.647652676,1.4930471839,1
0.0469680548,1.0925773243,0
0.9390417398,0.3738899492,0
0.9175807083,3.4845788617,1
1.8338597961,2.3269517622,1
-0.8097155,3.4786784581,1
3.5100817779,-0.632593615,1
1.8348625902,-3.021075898,1
-2.497253708,-0.178385473,1
-0.655935057,-0.623794106,0
-3.816204629,-0.380977936,1
-0.012036367,0.2157021965,0
1.8288873349,1.8191427768,1
-0.07728008,0.4863717632,0
2.0365124742,-2.121162832,1
-1.438104833,-3.480887248,1
-0.026872675,-0.044139744,0
1.0068431997,-0.265842731,0
0.775593199,-0.224809141,0
0.4332276024,-2.805932527,1
2.7485030463,2.4012585083,1
-2.102251289,-1.577582906,1
1.018585805,-0.393162974,0
2.4903027087,-0.534158766,1
0.6949375549,3.7728647284,1
0.1395327697,0.0718036309,0
-1.96454255,-1.738730272,1
-0.005451432,-0.010908169,0
2.6712952211,1.082259136,1
1.9485329092,-2.582763278,1
1.1370554875,3.5897859225,1
1.8571026164,-1.836001551,1
-2.290995945,2.0649736357,1
-0.149096891,-0.3328016,0
-0.217576482,0.1217865597,0
0.8314913974,-0.181313289,0
2.4560776072,-1.417984164,1
-0.56378656,3.7919639146,1
-0.640753671,0.6361589547,0
2.7065915264,1.0730308376,1
-0.319404921,0.238544178,0
2.5460545797,-2.70074454,1
2.3830297237,-1.711773821,1
-0.622698479,-2.531562599,1
-2.858562901,-0.838764018,1
-3.664367798,0.0532514967,1
-2.461644194,-2.562021878,1
-0.081245385,-0.665142018,0
-1.050380034,-0.056013776,0
-0.432190673,1.0402369162,0
0.1327338353,-0.076275983,0
0.0098098387,-0.169589401,0
-0.186429112,0.3813913641,0
-2.482108393,-0.397847165,1
0.1132267697,-0.099834401,0
-2.770281575,-1.094914455,1
-2.651444595,2.8773068456,1
-1.334061711,-3.181000068,1
0.7965754113,-0.507376417,0
-3.130671023,0.8161763287,1
3.3488541708,-0.316504757,1
0.3208717344,0.5219837867,0
-0.077666297,-0.163663433,0
0.2227318346,-0.14670433,0
0.0068716558,-0.015516679,0
0.5053914223,-0.106833153,0
-0.996660388,-0.221955288,0
3.3050360167,0.6667239818,1
-0.749505946,2.4172456248,1
-2.845076464,2.5070737871,1
-0.039602487,-0.498520356,0
1.5330407331,-2.447340988,1
0.1769185104,-0.165679701,0
0.043401763,0.5921202397,0
1.3941947072,-2.372995185,1
-0.238546439,-0.475057193,0
-1.507317954,2.2420165787,1
0.639534624,0.4635704782,0
3.429482644,-0.678633338,1
0.1350373922,1.2212581008,0
2.0980292801,1.3312791081,1
0.0849224189,0.2713301056,0
-0.214793675,0.0075133233,0
-0.186763106,-0.597307745,0
1.2589879737,-2.774278675,1
-3.420717458,0.5191251247,1
-1.33945636,2.2407769545,1
0.6333973194,3.1149300329,1
1.8618918247,3.0473822627,1
-0.974038034,3.0807550053,1
-2.411997586,-3.080815913,1
2.1225146868,-2.206762326,1
2.9696970853,-2.407736336,1
-0.756908827,-2.406292019,1
-0.236090662,-2.54847099,1
2.8633843847,1.0890900523,1
1.8486005949,-2.871803709,1
-0.011201237,-0.724003887,0
-2.872990816,-0.330026776,1
-1.015221727,-3.082121097,1
-2.380790618,0.8995957073,1
-0.821303257,0.635509762,0
-0.047452357,0.1993952833,0
-1.047010663,-0.449639463,0
0.9308398298,-0.69394127,0
-2.752028104,-1.190136019,1
-1.722002063,2.3533557144,1
2.8491715313,0.885726389,1
0.0037699075,0.3883555201,0
2.3202990904,2.5723781894,1
0.3744686028,-3.8637653,1
-0.404672481,-0.449576663,0
0.8279970499,0.0924972276,0
-3.033304673,-1.663921256,1
3.8749693261,-0.019847974,1
-2.343094951,1.4883109493,1
0.4943662225,0.3892908123,0
3.2557097491,-2.111437926,1
0.2761781578,1.1127254561,0
0.2537323139,0.2615309358,0
0.050273229,0.0628409627,0
0.3835117754,-1.10225947,0
2.0364144646,-2.667386873,1
-3.107404813,-1.671307423,1
0.7443882423,-3.335026099,1
0.3491183921,-0.214534767,0
-1.257098137,-2.292186888,1
-3.131179334,2.0006247564,1
0.6673074533,0.4747531982,0
1.3577897005,2.2609532838,1
0.631273306,-2.898422061,1
-3.213815632,0.9776413947,1
1.7782071131,-3.265431398,1
1.9062782155,3.2307962006,1
2.4646233235,1.0474865589,1
3.5022644724,-0.093012544,1
-3.655532799,-1.295296665,1
0.5139699081,3.1687042377,1
-0.177131436,-0.193426781,0
3.1259029171,0.2461550935,1
-1.04048857,3.0507016168,1
0.5907718625,-0.09655232,0
1.0141174167,0.1016896558,0
0.0127648294,-0.217982606,0
0.2168889536,-0.208401064,0
1.7698109509,2.533617357,1
0.0629991823,1.2077082365,0
2.5630191274,2.3148080062,1
0.2063169401,0.4419569276,0
0.4062068595,-0.01039635,0
1.6048719046,3.2398519319,1
0.8030052451,0.6935073297,0
-1.107041605,2.3481176576,1
0.3280760843,0.2480504581,0
0.5628534504,0.9300751348,0
-1.60830141,-2.987514482,1
-0.36507505,-0.131665739,0
-3.318745148,-1.060469811,1
2.4993552394,2.4189318713,1
-2.437122665,2.0180745151,1
-0.078311715,-0.091276252,0
0.8454771303,-3.031015367,1
-1.00520899,-2.752268578,1
2.4584985505,-2.738373881,1
0.9753587234,-3.046567964,1
-2.678441395,-0.911971749,1
0.4814692654,3.4241273397,1
2.5801067461,-0.575620899,1
1.7379363189,3.1081923763,1
0.6199624006,-2.747300172,1
-2.372099152,-1.703940147,1
0.4742825507,-1.089193583,0
-0.010532165,-0.123370534,0
0.1117255111,0.3424482731,0
-2.460853788,-0.478508958,1
0.647022116,2.8127576922,1
-0.793421071,0.3816378682,0
-0.230175156,-0.068392435,0
2.2333038424,-3.138090187,1
0.6798396199,3.4916648042,1
0.9331794529,3.0245277426,1
-0.49258719,2.7969234024,1
0.6221057876,-0.029622051,0
0.0624079458,-0.173714953,0
0.6451962056,-3.452272657,1
-0.218859434,-0.497188325,0
-1.7577626,2.5497981285,1
1.6987753597,2.0296373864,1
-0.073299339,0.3602318294,0
-1.911416155,-1.639977372,1
-0.86463761,0.1270767277,0
0.858899814,-0.22661641,0
-0.939849846,-0.550764527,0
-2.698982257,-1.347092857,1
-0.136086723,0.5034426605,0
-0.738164677,-0.696291039,0
-0.013905715,-0.113396206,0
0.57971062,0.6396523662,0
3.7749241198,-1.019552693,1
0.1001247502,0.6760494847,0
1.0340289157,2.9876116816,1
2.1650583302,-1.656193408,1
-1.028978601,-2.340179678,1
-3.340566863,2.0258716847,1
2.2849084985,-2.934759197,1
-0.418550506,2.6600346469,1
1.8067778758,-3.112235469,1
0.9386959128,0.5732981499,0
1.6513513632,-1.842479973,1
0.029540311,1.0330311117,0
1.3011915298,2.399385951,1
-2.589015157,0.5932117066,1
-1.200672166,-2.275688321,1
-2.878953396,-0.467902612,1
-1.48276991,-2.432924167,1
-1.410163596,3.4933313321,1
0.6817582394,0.1937464676,0
2.5397451656,-0.994389182,1
0.2057459562,0.1839502889,0
3.3764886377,-1.338871574,1
1.6976243003,-2.136947625,1
-3.147287485,-1.289486962,1
0.5224852758,3.5220453617,1
0.0241113387,0.0071986439,0
-0.008511098,-2.468012604,1
0.1735292778,0.4309627729,0
0.2652094043,-0.00086279,0
-0.093799412,0.4658120966,0
-0.024694395,0.3726425887,0
0.2948208186,1.1285745753,0
-0.155502483,0.7392461435,0
-0.115896466,0.102458313,0
-2.367819588,-1.64016998,1
0.3840873981,-0.387047483,0
0.6082234189,0.3918270554,0
-2.709987663,2.7583288236,1
0.0499800866,-0.029937251,0
-3.570042506,0.8803309487,1
2.6184161756,1.2900125746,1
0.3556975939,-0.02819587,0
-3.131989955,2.0220174892,1
3.4246099935,0.3191162832,1
2.5878662185,-2.571947116,1
1.0067860142,-0.624695422,0
-0.055311229,-0.220155573,0
-1.707765996,2.8519061108,1
-0.282724035,1.1912057463,0
-1.094380335,-2.879695698,1
-0.362802703,0.9843111562,0
-3.388393464,-0.972017387,1
0.1608304706,-0.925381837,0
2.4926076933,1.057160757,1
2.478432077,0.6021665313,1
-1.711583229,3.4055420018,1
3.4174387703,-1.516152587,1
-0.063478615,0.0965121009,0
0.4141244109,-0.07730118,0
1.1859149385,3.387744715,1
2.1069085215,2.6473124392,1
0.2041469964,-0.368842957,0
1.2442854343,-3.012191458,1
-0.278635076,-0.306909196,0
-1.061249048,-0.49279573,0
2.1328844866,-1.746509408,1
3.3201350208,0.6601373487,1
0.2065113127,-0.069554524,0
-0.560675781,-0.437325291,0
0.3023144026,0.2154525738,0
-0.065802084,-0.018738917,0
2.684991986,-1.769672103,1
1.8428793274,1.6939365198,1
0.493114328,-0.320605536,0
3.1395255279,-1.54283529,1
0.4631188861,-0.729741917,0
-1.061605306,0.5537264439,0
-0.533545222,-0.076177882,0
-0.478224658,-0.047265037,0
0.0468740133,-0.09541194,0
0.8529462883,-0.467057354,0
-0.420168132,-3.530044963,1
-0.002613259,0.1420853715,0
-0.332258905,-0.077571392,0
0.6640334397,0.2682768589,0
-0.750055809,-0.918609857,0
-2.924422496,-2.567810174,1
-0.093392253,-0.511549371,0
1.8631012971,2.6934453621,1
-3.432357604,0.979473947,1
-2.716407214,0.9794768748,1
-1.354321677,2.1695546929,1
-0.742477527,0.2119470991,0
-0.987456605,2.7057038348,1
0.8922063226,-0.17579645,0
1.1560050101,0.0539469729,0
0.2168056245,0.2957739767,0
-1.454274204,-2.333046124,1
-0.470042655,-3.449507627,1
-0.241477544,0.6712910496,0
1.0612796499,-0.219673041,0
-0.034029067,0.0302378269,0
-3.140956157,-0.775684225,1
0.0167496497,0.0005220556,0
-0.593516872,-3.150285842,1
3.2166876252,0.1277297652,1
0.0216318317,-0.014163075,0
0.1968073753,1.2108094187,0
-2.315291285,-2.805896023,1
-1.151478546,-0.427614399,0
-0.824316842,-2.80001056,1
-0.44837897,-0.580237667,0
1.5169759246,2.6862544364,1
-0.970416802,-0.385896143,0
0.4659358096,-3.552647602,1
1.9074819664,1.9111715798,1
2.5760596692,-0.389404268,1
-0.401594435,-0.04982943,0
-0.110280854,0.3111675335,0
-1.223223533,3.5423535757,1
-1.078689663,0.3057804577,0
0.9771622324,-0.379498935,0
1.964003699,-2.549439973,1
-0.12921019,-0.008004002,0
-2.922331965,-0.038353139,1
1.7104386047,2.0745099856,1
0.2797334592,-0.939979252,0
0.3722294978,0.9382933609,0
-1.105612124,-2.908897427,1
-2.996961061,0.0838665121,1
0.0379997176,0.0819576282,0
-0.816442833,0.3402279848,0
-0.482500985,-3.88537308,1
1.0021949779,-3.753015516,1
-0.152253791,3.6632172648,1
-1.884828679,-3.243749198,1
-0.110095435,0.0494504157,0
-0.489694285,-0.24753958,0
-0.770281656,3.3707494062,1
-0.129790379,2.82907754,1
1.9096078723,-2.189719094,1
-0.250755184,0.0822225222,0
1.8223529261,-2.56086319,1
-0.259019898,3.6367182878,1
-0.054275984,0.0008476467,0
-1.392399702,-2.762157272,1
-1.457891938,-2.768871358,1
1.11369682,0.071340417,0
-3.147949233,1.9223837473,1
-1.919547618,-1.66434385,1
2.718581587,-0.843442383,1
0.4963911591,-0.550245864,0
0.2893385698,-0.706031281,0
0.3992856358,-1.080729148,0
1.680226739,2.5394613966,1
-3.737759891,0.8911428337,1
-2.603673971,0.202037914,1
-0.751899207,0.5621728941,0
1.9723218843,-1.885860686,1
-0.264262856,3.4782736868,1
0.3919124104,0.0229451785,0
0.0403678716,-0.507796537,0
-0.464883144,0.2418204438,0
-2.905144869,0.1597057319,1
-0.259765889,-0.736311123,0
-2.879164546,-1.154812275,1
-3.850671206,-0.012105118,1
-3.255032114,1.5123392616,1
-2.611114155,-1.508854169,1
1.7441177923,-2.555625876,1
0.0090566176,-0.005160704,0
3.6204874213,1.2644192393,1
1.0179851225,0.2845825039,0
-0.067301921,0.9288475696,0
-0.285870108,0.2660874884,0
-2.637091184,2.7388486356,1
0.343278258,-0.394255141,0
-2.405077047,-1.180983944,1
-3.782389927,0.0598916951,1
2.6978358086,0.1904435084,1
2.4904155857,-2.782073056,1
-0.070217108,-1.207797279,0
0.3907102569,-0.578465897,0
0.0568485659,-0.519295556,0
-0.550045402,-0.867021511,0
-3.093188738,0.403838619,1
0.0053176467,0.0642204702,0
2.0427963343,2.254810265,1
-0.307158137,-0.571831522,0
3.3905248122,-1.373716479,1
-0.758834849,2.7577710758,1
2.9823925159,0.6093312274,1
0.7613964068,0.7996190557,0
2.1621336997,1.9246838427,1
3.6593954157,-0.758405604,1
-0.39862851,0.7620959842,0
0.2769276539,-2.650679889,1
